x	ulp_err
283816.08451472817	-6228
-894890.89797277621	78553
947707.22538317309	-83189
-651669.60271566885	533285
338017.077897768	-164905
-248374.4077527351	703677
911218.16181078437	-321206
-238162.48497012293	5227
-362141.00550522731	528569
-291404.37301851297	229713
384047.38058280421	-286557
542780.80384012847	-1488
467207.53816171025	-278783
676306.60976816888	-506217
-793431.49781793111	603943
426146.05440310418	-584
162610.03982799838	-14274
349811.23689111194	-30706
133069.86433367318	-5841
379762.05743434234	-2139748
228340.87728121676	-103924
240403.95633297006	-344179
-619334.58410099079	382387
99174.225245846741	-84164
-590512.15378205758	511906
5575.4882253404858	-2192
666574.49703121372	-237450
-511493.14682288934	330100
-27035.145943605567	1186
-354758.18571656325	1010614
-207341.16617991228	76145
-330082.05613341701	28973
602643.02325422375	-380581
65586.136996612418	-29269
717870.81400181551	-63015
206799.82795669316	-9076
-423264.15588743804	197168
-914229.26869364397	525614
-550554.7443474899	3102861
975925.67040535295	-551336
-7285.1930831088212	10500
-347531.67412276875	219748
529857.44976483984	-448541
793071.33820970659	-34807
305788.64013697626	-13421
682355.66005969758	-29947
-490298.97882031568	2758442
-946283.65239484981	41533
-627997.21624734695	266426
-151943.06797819512	856749
564650.67996403982	-444271
36085.288106178174	-18980
-497939.45573183894	717954
98787.785019495364	-82053
-693199.02496658568	541242
810438.89992847841	-366840
-943785.38687578065	555507
958805.08496708795	-816324
603882.40392872889	-227360
-911105.63328970643	1342735
-809810.42339873966	587526
8118.518954091991	-4453
-876476.3693037281	671623
-187765.35871647004	8241
-818862.64790767268	1218676
-414599.98872792901	172852
715148.33421515545	-412541
887174.55613296886	-38938
-256658.68120921665	5768589
168714.67747266512	-7404
-939324.20435400982	463710
-650341.9251568194	250642
442060.80227553059	-280405
702962.47259059141	-540738
-939660.41701293702	504988
955614.24933864234	-20971
563106.86607087625	-6179
-49580.244493377169	40079
-974432.36421670089	42768
-817843.09064657195	35895
422945.97009548784	-340549
952493.01900067111	-1379298
-610957.78092757449	472691
355303.18186263711	-3898
-174370.0846452183	74326
-817474.16924391605	648126
503171.43487380078	-22084
3196.1197709815538	-1478
-159352.93552178954	13988
991175.4433535909	-1438401
-501984.56833754212	423326
151515.80519095177	-427508
-89477.539015032526	7855
747752.79263783712	-588326
864589.95841904997	-18973
142795.08278124785	-108069
-302533.37831455842	157294
-574369.76810614171	25208
-65044.324015763879	23037
-781107.62231024657	333330
-695048.72877084732	562168
-353108.69766021025	1985932
-66397.886886220731	51960
-246645.05581639285	10825
-643753.98645897838	238242
-324764.17587405938	284093
-308679.9207018913	257060
-84616.258925831571	43760
928687.19094578945	-536014
-462067.36387997994	40560
-406953.76522805181	35723
80813.07601673204	-7093
-223984.18024813605	19660
-622978.30464738817	278441
287376.71980444057	-126705
471557.08614379546	-207559
-2667.7213057649806	1229
400450.69806786923	-35151
768535.80873171135	-33730
705183.5684686813	-545912
-101663.97300529317	89136
-20956.733455110287	8099
-792828.97715716297	408090
191498.64564456887	-145277
-442436.46053158148	343919
929135.36129082087	-2631506
410158.99973453407	-294880
-558877.3720962113	290221
-483608.25571317953	223890
897146.31522249838	-39375
414058.39536744327	-335759
396096.45512485446	-34769
487151.78798723355	-304311
-657674.93413030752	28865
-49647.207349767574	26265
380469.41899167775	-185516
-572071.97399832646	266149
438344.92593775451	-9619
-746060.30963834212	429110
-229042.73829818555	10053
-640725.14758441004	282296
962113.00220779795	-720433
710041.06030018791	-539807
955608.67163652217	-543506
221379.95243666464	-9716
-969798.73132173053	21283
221458.38636266891	-19439
46829.020934463508	-40206
-777155.12300415244	353818
964297.77013752505	-10580
436662.72021120746	-636185
21886.490222341683	-12602
704279.87187180261	-482021
-500310.20494260848	293099
90074.986811097275	-59943
-230277.20886778558	2527
970739.67975184123	-2763866
218783.69230813388	-1230902
135071.4215889537	-5929
907213.54370771511	-1294320
27147.349872353789	-10886
-8110.2800329189149	711
363712.53712043108	-179056
-42784.090346397184	3755
427872.82677437807	-189718
-240244.91623764133	166187
-733719.13201099192	1060038
-270873.70680153335	161221
-758127.01078652591	475365
928780.30209427129	-1334240
-500536.85684758093	237273
-218702.18474874136	321412
430338.88470385293	-350806
-849016.43797503307	550136
174473.8696414032	-116949
-78138.3206128975	41907
995611.91998131177	-802686
-549773.04611386522	289323
952470.14118705085	-702462
-54118.129713301103	39007
-671043.45760045713	426763
-755121.48598430795	395487
487278.52803375793	-21387
-434201.85161328339	160554
-797179.10639262828	8964653
61099.492340480843	-2682
193081.54277615118	-124706
172486.85966405098	-70582
842478.81421980937	-605618
188830.73284148821	-105829
381667.52742170007	-16751
218573.90244364706	-139499
-975556.18655458058	478027
-263396.09642656805	23121
76243.71893819682	-63480
357256.92166257673	-31359
388122.72790918854	-199540
-999562.33106767701	43870
-423859.75803889532	295165
-395447.22867246665	257717
60814.266868705061	-35530
481245.17232826713	-370671
508049.57125975372	-274053
-122683.76473778464	5386
977202.45275001356	-527880
-632518.93065922428	1791353
-823160.61873638304	380155
-263850.57242527453	180386
254855.82811420481	-212274
-821802.85345246107	2325389
155239.1050082884	-133887
736299.8065274962	-4040
137589.50481970666	-106736
418763.0869977781	-18379
-697026.70815246366	3825
-507309.11765071214	2783
688968.12199332565	-354633
617683.36742977507	-262136
-372331.9142614493	549635
-452453.92126735742	19858
-438853.42920430604	38523
963740.51959160063	-814978
-498917.88107348146	2736
-60730.855094297767	38229
-827356.72075419396	401732
-912962.50683819759	10264864
-347079.64033664326	281370
871244.21530892595	-385142
560074.77421779511	-412459
504239.6103325524	-22131
313323.15876937035	-269540
226835.62571289539	-640275
970866.54549675027	-85221
-800691.02691554709	668207
339518.59490333835	-279545
203405.16972386526	-166730
661882.19895919121	-291105
-361348.88410430198	539092
867035.63741311454	-4881805
918902.26399511052	-590508
-304613.44867668126	6684
367561.29905036982	-32264
829277.05591488874	-626233
138816.77453841636	-96450
-471187.18612796796	20679
252399.89712933818	-22155
-360013.12524115882	137711
-155572.74845854685	123060
323754.5141222591	-123388
209388.05055956976	-95182
790591.27551167889	-4457167
-436061.72527537058	291322
579938.90866757813	-266725
615437.79328790249	-902690
-219490.34857827233	316684
486653.46087696793	-42718
540279.81443992571	-47426
-175796.88626827818	140462
-906979.72757601179	79614
-241091.30044382389	87735
-393923.72965286084	195939
-536030.94199390011	773181
-509455.88233489712	229851
856916.56536157185	-4823886
-647867.46582654095	56870
-522428.25918704097	390876
479097.83434193122	-21026
595197.28415600804	-292890
-755900.59384208405	408786
-493988.71184112079	2710
-255024.86527307666	373129
-499494.74060663255	399928
-153120.49196813794	97513
654811.81765901856	-972888
287728.25953258231	-101318
561732.8658205478	-461647
-574970.88703061361	432069
139867.67498570174	-53731
334098.2324428783	-208091
-270128.13664682646	11856
-936911.14559423015	701436
828954.57537015283	-36382
-751046.38122760144	8239
-398776.56824278971	8751
-365213.06396125129	539456
517662.08250995824	-739498
99899.468020614004	-561980
665017.01806987578	-3648
342875.71502841497	-137812
-113321.24349167383	46186
733549.35294408887	-4125942
-475591.49555928149	10436
-525886.45477580093	454359
74151.697479287075	-43489
-338939.58022630611	167469
494442.54242076969	-712274
11467.1631359482	-9125
-733664.03800415772	8051
-252451.02361423921	198641
753473.80683866155	-346553
974794.11366914201	-85566
-237902.01774114106	10441
289303.2293893001	-215869
21472.557742231889	-31783
746943.83605762909	-65567
262782.91897871211	-23067
-643437.06342056789	56480
639071.65398387075	-308127
451467.60191452852	-39629
-361111.743323259	15850
-482753.08956702665	361936
-163322.70506363633	102864
456727.91595711047	-2568869
-210865.14452273175	9254
970572.64975393598	-809913
586612.80569870339	-468027
813744.54980190424	-1191843
20060.344181511482	-1760
-224174.21357634803	187717
735226.72360891919	-1077290
949684.21617430157	-781807
-996737.19037964602	513688
-214798.93492426051	18855
136923.63176339705	-119463
-644442.1840012949	387294
-650803.31225283223	540041
909142.68753764872	-713875
-598481.19999940018	6566
-711112.76224690781	425913
570147.4958376307	-50047
733262.31686247524	-334169
-795173.35000121652	17450
505471.08763125114	-22186
-349945.35414441628	513134
266419.89610403852	-201722
-195933.5034638159	8599
383291.01112081163	-230087
522351.26410075085	-22926
-550336.22930791462	12078
-594839.25867582601	345919
-564913.2147643913	12397
678026.31125982373	-14880
940231.40989222797	-1349648
710100.07533669414	-585495
270198.76673829171	-393920
-511421.46484765172	2805
-562992.12822066376	803159
-449532.04973485373	1234
918292.17933142674	-20152
-776224.16560318694	373733
585803.96465391037	-305016
-599183.81321751745	501461
835171.63708953524	-73311
137587.05010862803	-82702
-417557.65232129593	169083
90056.992609765846	-255389
-702894.77949585614	328247
361758.60382492497	-273675
-152371.58393866447	13375
-533544.72102698532	23418
-647893.74873273366	3647424
121288.26546907146	-43678
648438.99927649472	-28460
-268406.9166114874	11780
-127721.18907637475	96050
-248556.74781925851	366586
983211.24685567769	-843126
427177.75135225744	-330701
75426.88984645762	-62009
-896781.70920448878	9840
-892487.40617498977	39172
-324601.63142317079	247937
961358.58727486664	-1395234
-358045.55527447403	15715
109015.65342601849	-71932
-73185.814795493236	46084
-936556.46217609639	462903
-749763.97226011264	335846
719858.66640779621	-600452
278613.71477699716	-49
937198.02611975791	-82267
50220.25290895682	-4409
182316.40592096277	-146107
738792.15692064876	-329524
42162.805722099962	-19420
915612.53329258191	-20093
35285.730190114606	-19215
554293.21201361925	-6233118
-371832.12479751202	169243
805631.32080118335	-70718
304657.38043768599	-13371
198305.43239046872	-17406
-219452.04332073155	149475
79983.455361987813	-1755
-569629.43060388917	351008
92544.098555840785	-46433
-611345.86383459892	26832
-712022.12964605051	422568
-379837.64520531049	566485
828713.83971642959	-429038
868780.47405943577	-76261
-187999.44179874563	140932
-664662.72605289996	294600
900710.52171453147	-1316978
-437458.57304598123	38399
-299311.32222190558	206413
-561212.6514785951	12315
235299.72565329404	-145938
347535.56936759653	-3906997
719741.92642509285	-2038953
-326119.64977705566	257883
-854525.26478910143	391021
-44949.624485591143	34239
-366494.96966264548	1037419
-539777.36902319873	11845
237537.88989456525	-182394
-793454.75973117235	4353
233069.30928578717	-90530
-584167.78168930672	51277
505387.66429683822	-400989
-159878.32741528918	70217
-154427.54827490592	77517
-894929.54868782673	1333859
-501755.67555585597	279485
-603844.6425376524	262026
230512.15944347714	-116363
30272.274918848208	-86106
-867429.80406371749	9518
809439.4992879011	-71051
560535.38074235525	-804484
228294.09353345321	-89679
-401334.76376773824	195360
-152388.28033593731	80076
976721.84894953109	-579368
-34485.624412954996	27686
-758182.41862317733	1082372
688185.85532130208	-338994
84545.069277871531	-1855
168262.2104803051	-3693
245862.32731324498	-21581
800775.64272860752	-422482
-365546.72437205538	310115
852361.38047977514	-1232246
-183629.43191928748	268469
533098.69504389632	-46793
931463.01096370094	-747491
174979.21852866584	-15359
-803767.87762036966	304470
-638137.20914863329	56016
286034.87430483912	-116244
655063.48457553075	-326848
133013.21461016746	-11675
-384757.51214774401	312466
136505.64559898549	-105241
800347.67667873204	-35128
347922.26534389117	-268326
-141257.54126236978	93822
-567828.76294520509	3115
-250600.9883952598	154589
-627095.28194624104	360312
625447.75209593005	-339857
43890.495225985978	-26155
-165504.02471789971	7264
-176982.09118267582	78099
413076.5889347776	-205492
-476264.06742812134	20903
636905.23787250242	-405948
-588610.58752418135	25833
874307.43013876257	-449799
-964347.57687400328	517287
930263.03005571221	-697210
275778.42622483394	-49577227
365950.22944172361	-16061
500109.32521678007	-184412
-43508.53251618614	22927
-602153.05323622224	241446
-822618.22678067838	9025
382366.18927301723	-557790
-318139.94040462002	241487
-791763.48629643361	689882
-685563.11971881776	7522
163076.72297178867	-239449
-611278.40654250886	872211
-796510.15705287969	1155898
122361.19165976644	-73517
937684.12948242587	-778685
622716.95361168229	-1773502
841629.70864617592	-1220445
-78587.781944433722	31087
104016.4231685472	-4564
214753.07899614028	-607962
-540157.09674352081	427928
-56399.188077911225	4952
-595987.40021443891	358978
-952406.81031148462	2613
720397.52004762646	-594354
344221.55976457259	-283574
-686627.8128079403	60271
-542059.62339562271	791894
995972.17588699504	-560250
-243995.70378770298	165823
-367074.21002037765	312715
147118.85921403556	-12915
367388.43101474037	-203459
816294.53342007706	-71654
946434.76094633702	-41538
973268.22225296765	-760250
-576817.53723096615	240753
-751513.24513033265	578268
-457670.09430747485	345072
439444.17604372243	-19287
-341889.98640344216	973683
146201.66875956685	-6417
-483391.11096964125	228676
488344.22999647487	-266535
184443.6136280878	-112399
-553762.63157587056	450086
-376930.22489857109	33086
-708075.09590384632	369962
661887.30304512172	-269731
-538136.94063186552	294455
139267.04806980261	-103949
-985400.27273704787	853399
352000.31486483588	-173480
-610355.42660656839	285437
-440833.57330919767	257871
-842942.35277116462	677477
-387245.51475455082	575854
-811241.35985534487	706234
-92598.63957897629	135185
641944.43639919395	-241283
921451.39541857969	-700164
909214.37858814432	-1349819
681538.03059884324	-326287
-465020.62429514469	343896
-690641.28166211653	996584
-48252.602364576516	20906
431973.71576276945	-1186
11075.276315200223	-6159
229433.60516834987	-1291889
-321695.74788371101	470044
229808.5982144633	-192745
